2000.14,2035.99,89795264
2035.57,2065.64,93042328
2056.19,2075.76,78185952
2059.11,2076.35,78531520
2047.33,2073.66,98719880
2065.23,2103.08,96378368
2081.19,2099.64,88155696
2095.71,2110.72,89896328
2092.16,2112.05,89361656
2098.15,2125.90,107531152
2116.61,2134.43,102077848
2120.18,2138.65,131768360
2098.08,2146.67,156789600
2095.64,2108.75,105340464
2052.90,2102.45,133370984
2035.22,2060.10,83189056
2037.45,2066.01,108618424
2046.74,2060.78,102658528
2028.10,2050.68,83286576
2024.19,2048.13,94356528
2035.24,2060.13,121681960
2042.71,2073.98,119149376
2057.65,2074.57,102611120
2057.49,2079.55,131822232
2043.33,2074.06,147700080
1986.07,2052.47,144477648
1993.00,2030.85,110333048
2002.44,2022.18,95180800
2020.41,2034.92,96777192
1999.25,2024.37,86250376
1990.98,2017.91,87775112
1996.53,2029.12,100978112
1974.38,2011.06,101361712
1985.60,2008.07,92705272
1995.55,2042.63,115696672
2050.47,2079.49,103709544
2030.95,2065.79,109290136
2050.18,2074.81,107733088
2050.12,2074.02,115925792
2047.07,2078.33,127460896
2020.94,2058.49,111637904
2036.39,2068.31,132163848
2014.38,2041.63,110112688
2026.54,2087.62,140132976
2058.79,2099.72,123555304
2098.33,2132.70,117662648
2136.48,2177.98,157052272
2111.17,2152.96,151261248
2113.13,2134.14,142869312
2117.69,2136.45,140244432
2095.09,2116.19,111517952
2096.97,2122.83,146532640
2096.51,2110.90,126333184
2082.52,2111.06,142211328
2049.98,2087.98,124331840
2194.86,2219.47,124229016
2204.05,2216.67,120885880
2200.62,2232.78,163507424
2222.01,2241.55,162119584
2225.27,2243.30,160111664
2211.63,2240.08,165733504
2233.89,2248.94,167658384
2227.93,2246.02,177744592
2228.13,2242.03,163928624
2203.24,2230.87,149978688
2204.38,2230.89,170149120
2202.44,2230.99,178062800
2210.00,2222.98,154799040
2198.31,2225.96,150583424
2180.60,2199.58,135181440
2185.76,2220.57,175233264
2192.99,2223.89,177711696
2206.85,2226.84,175386992
2186.92,2224.07,174097408
2184.64,2218.79,191475040
2173.90,2202.13,164691648
2177.24,2194.57,184922192
2172.10,2193.52,200264256
2135.25,2181.50,236185744
2106.71,2127.22,142495824
2079.63,2107.95,165676992
2072.23,2088.19,137292208
2049.81,2078.08,123191872
2049.18,2061.82,93857872
2046.00,2067.23,106641088
2046.19,2062.89,104491816
2061.57,2075.49,137128016
2059.68,2070.36,124488768
2044.90,2067.34,115119736
2033.00,2051.74,105088080
2034.96,2045.53,97943816
2037.60,2062.47,113305848
2047.20,2064.43,95053392
2050.89,2064.04,97168752
2054.22,2065.08,105008792
2048.08,2066.64,122926584
2044.04,2060.59,109553912
2041.94,2052.64,98457408
2038.53,2052.34,96666592
2025.07,2043.98,97592016
2025.31,2040.75,80955776
2018.36,2030.62,67539608
2021.75,2034.71,71214632
2022.92,2033.32,70485160
2010.53,2027.15,67167248
2017.65,2059.25,92914280
2051.75,2066.91,87245352
2064.67,2080.48,87800480
2069.44,2087.32,95939768
2048.62,2073.60,97174808
2045.96,2057.10,81711184
2045.41,2056.63,74444352
2026.39,2052.76,79623712
2023.20,2045.26,64788316
2022.16,2041.57,66021744
2016.18,2041.70,67949536
2012.91,2038.48,72412768
2037.30,2049.58,71584120
2031.37,2046.96,75148896
2039.24,2057.08,81242920
2029.34,2052.66,81338648
2032.84,2044.15,67577888
2035.09,2045.38,70281224
2017.74,2034.57,63488068
2018.88,2041.96,74728472
1991.06,2025.19,61811548
2002.76,2018.16,61345384
2813.05,2978.03,640500288
2772.43,2900.51,532687712
2733.87,2824.18,562120320
2665.69,2777.37,437733376
2668.84,2720.74,446791712
2622.06,2683.18,465880032
2599.11,2631.40,364075712
2570.40,2605.07,337127232
2527.08,2568.38,314315584
2495.52,2546.75,363485824
2446.65,2488.20,212239776
2437.48,2458.32,165495216
2442.71,2461.49,186235776
2449.81,2477.05,201062560
2472.45,2508.77,215687808
2457.04,2481.02,220607616
2471.41,2507.74,295037056
2444.81,2494.92,252933856
2445.96,2508.62,411904096
2428.19,2474.16,300628192
2407.44,2454.42,291172256
3114.79,3146.46,105425960
3110.26,3143.83,114643384
3132.24,3161.08,103521568
3141.93,3177.97,116814704
3141.87,3159.60,122789384
3111.94,3148.34,126779216
3101.76,3130.11,101143344
3113.77,3132.58,102431520
3071.69,3130.28,131895112
3009.91,3067.71,93077720
3012.31,3051.36,90190544
